# Sales Data for Q1 2025
Date: 2025-01-13 | ProductID: P760 | Quantity: 14 | TotalSales: $631.60
Date: 2025-01-01 | ProductID: P696 | Quantity: 32 | TotalSales: $1095.18
Date: 2025-03-27 | ProductID: P854 | Quantity: 2 | TotalSales: $24.86
Date: 2025-01-29 | ProductID: P920 | Quantity: 30 | TotalSales: $801.49
Date: 2025-01-04 | ProductID: P128 | Quantity: 99 | TotalSales: $2738.44
Date: 2025-03-15 | ProductID: P306 | Quantity: 97 | TotalSales: $3608.01
Date: 2025-01-09 | ProductID: P855 | Quantity: 100 | TotalSales: $1522.10
Date: 2025-03-28 | ProductID: P822 | Quantity: 77 | TotalSales: $878.03
Date: 2025-01-06 | ProductID: P289 | Quantity: 49 | TotalSales: $1698.83
Date: 2025-01-21 | ProductID: P335 | Quantity: 3 | TotalSales: $35.08
Date: 2025-01-02 | ProductID: P678 | Quantity: 45 | TotalSales: $1848.52
Date: 2025-03-27 | ProductID: P506 | Quantity: 46 | TotalSales: $1698.87
Date: 2025-03-12 | ProductID: P940 | Quantity: 39 | TotalSales: $1158.10
Date: 2025-02-28 | ProductID: P593 | Quantity: 68 | TotalSales: $3045.28
Date: 2025-02-07 | ProductID: P373 | Quantity: 82 | TotalSales: $2220.08
Date: 2025-01-22 | ProductID: P314 | Quantity: 33 | TotalSales: $760.75
Date: 2025-01-05 | ProductID: P768 | Quantity: 86 | TotalSales: $2123.52
Date: 2025-02-10 | ProductID: P229 | Quantity: 57 | TotalSales: $1713.60
Date: 2025-02-13 | ProductID: P535 | Quantity: 21 | TotalSales: $465.23
Date: 2025-02-17 | ProductID: P413 | Quantity: 99 | TotalSales: $3921.64
Date: 2025-01-29 | ProductID: P882 | Quantity: 11 | TotalSales: $240.62
Date: 2025-02-22 | ProductID: P252 | Quantity: 61 | TotalSales: $717.98
Date: 2025-03-26 | ProductID: P609 | Quantity: 33 | TotalSales: $1554.46
Date: 2025-01-11 | ProductID: P929 | Quantity: 22 | TotalSales: $891.57
Date: 2025-01-09 | ProductID: P465 | Quantity: 95 | TotalSales: $1739.63
Date: 2025-01-08 | ProductID: P417 | Quantity: 35 | TotalSales: $1675.68
Date: 2025-03-28 | ProductID: P403 | Quantity: 92 | TotalSales: $3374.84
Date: 2025-01-03 | ProductID: P659 | Quantity: 23 | TotalSales: $538.73
Date: 2025-02-11 | ProductID: P916 | Quantity: 75 | TotalSales: $1269.36
Date: 2025-03-07 | ProductID: P375 | Quantity: 66 | TotalSales: $1008.78
Date: 2025-03-14 | ProductID: P486 | Quantity: 19 | TotalSales: $721.10
Date: 2025-03-08 | ProductID: P631 | Quantity: 64 | TotalSales: $2556.11
Date: 2025-01-10 | ProductID: P751 | Quantity: 26 | TotalSales: $1186.08
Date: 2025-03-03 | ProductID: P285 | Quantity: 10 | TotalSales: $445.32
Date: 2025-02-28 | ProductID: P621 | Quantity: 60 | TotalSales: $2509.70
Date: 2025-01-25 | ProductID: P989 | Quantity: 57 | TotalSales: $768.87
Date: 2025-03-20 | ProductID: P695 | Quantity: 89 | TotalSales: $3702.73
Date: 2025-03-10 | ProductID: P173 | Quantity: 59 | TotalSales: $2063.48
Date: 2025-01-09 | ProductID: P574 | Quantity: 1 | TotalSales: $33.17
Date: 2025-02-27 | ProductID: P650 | Quantity: 97 | TotalSales: $4461.00
Date: 2025-01-17 | ProductID: P692 | Quantity: 86 | TotalSales: $3444.46
Date: 2025-01-12 | ProductID: P122 | Quantity: 37 | TotalSales: $518.06
Date: 2025-01-20 | ProductID: P886 | Quantity: 53 | TotalSales: $1097.49
Date: 2025-02-24 | ProductID: P309 | Quantity: 20 | TotalSales: $244.61
Date: 2025-02-13 | ProductID: P324 | Quantity: 93 | TotalSales: $2718.38
Date: 2025-03-10 | ProductID: P285 | Quantity: 51 | TotalSales: $1759.38
Date: 2025-03-25 | ProductID: P281 | Quantity: 83 | TotalSales: $3368.25
Date: 2025-03-22 | ProductID: P611 | Quantity: 46 | TotalSales: $1290.97
Date: 2025-03-19 | ProductID: P100 | Quantity: 42 | TotalSales: $955.10
Date: 2025-03-05 | ProductID: P903 | Quantity: 85 | TotalSales: $3544.64
Date: 2025-02-28 | ProductID: P448 | Quantity: 91 | TotalSales: $2692.98
Date: 2025-03-13 | ProductID: P532 | Quantity: 52 | TotalSales: $1270.58
Date: 2025-01-02 | ProductID: P724 | Quantity: 96 | TotalSales: $2607.89
Date: 2025-03-26 | ProductID: P746 | Quantity: 52 | TotalSales: $929.52
Date: 2025-03-15 | ProductID: P427 | Quantity: 20 | TotalSales: $459.83
Date: 2025-03-13 | ProductID: P963 | Quantity: 42 | TotalSales: $1151.66
Date: 2025-03-22 | ProductID: P996 | Quantity: 31 | TotalSales: $550.19
Date: 2025-02-24 | ProductID: P928 | Quantity: 79 | TotalSales: $2963.57
Date: 2025-03-21 | ProductID: P257 | Quantity: 19 | TotalSales: $632.21
Date: 2025-01-14 | ProductID: P301 | Quantity: 11 | TotalSales: $318.56
Date: 2025-01-29 | ProductID: P988 | Quantity: 57 | TotalSales: $1254.33
Date: 2025-01-22 | ProductID: P743 | Quantity: 50 | TotalSales: $2108.24
Date: 2025-02-03 | ProductID: P432 | Quantity: 87 | TotalSales: $2838.88
Date: 2025-01-03 | ProductID: P896 | Quantity: 49 | TotalSales: $1175.48
Date: 2025-01-11 | ProductID: P806 | Quantity: 66 | TotalSales: $2810.94
Date: 2025-02-20 | ProductID: P153 | Quantity: 47 | TotalSales: $514.92
Date: 2025-01-13 | ProductID: P851 | Quantity: 80 | TotalSales: $3093.95
Date: 2025-03-13 | ProductID: P159 | Quantity: 18 | TotalSales: $508.39
Date: 2025-03-26 | ProductID: P109 | Quantity: 45 | TotalSales: $691.50
Date: 2025-01-26 | ProductID: P615 | Quantity: 25 | TotalSales: $989.14
Date: 2025-01-31 | ProductID: P671 | Quantity: 32 | TotalSales: $996.49
Date: 2025-02-23 | ProductID: P739 | Quantity: 75 | TotalSales: $2217.74
Date: 2025-03-04 | ProductID: P586 | Quantity: 6 | TotalSales: $121.84
Date: 2025-01-23 | ProductID: P955 | Quantity: 26 | TotalSales: $974.80
Date: 2025-01-09 | ProductID: P731 | Quantity: 9 | TotalSales: $444.32
Date: 2025-03-22 | ProductID: P613 | Quantity: 28 | TotalSales: $1142.46
Date: 2025-02-22 | ProductID: P254 | Quantity: 98 | TotalSales: $2579.14
Date: 2025-01-12 | ProductID: P932 | Quantity: 23 | TotalSales: $1023.43
Date: 2025-01-19 | ProductID: P308 | Quantity: 36 | TotalSales: $1723.46
Date: 2025-01-23 | ProductID: P526 | Quantity: 48 | TotalSales: $1946.97
Date: 2025-01-11 | ProductID: P998 | Quantity: 95 | TotalSales: $4621.34
Date: 2025-01-09 | ProductID: P365 | Quantity: 66 | TotalSales: $1364.39
Date: 2025-03-23 | ProductID: P458 | Quantity: 63 | TotalSales: $965.88
Date: 2025-01-09 | ProductID: P969 | Quantity: 35 | TotalSales: $1335.82
Date: 2025-02-19 | ProductID: P105 | Quantity: 89 | TotalSales: $2880.19
Date: 2025-01-11 | ProductID: P101 | Quantity: 36 | TotalSales: $712.67
Date: 2025-01-31 | ProductID: P485 | Quantity: 91 | TotalSales: $3330.12
Date: 2025-01-08 | ProductID: P747 | Quantity: 17 | TotalSales: $528.96
Date: 2025-02-10 | ProductID: P324 | Quantity: 82 | TotalSales: $3758.53
Date: 2025-01-18 | ProductID: P152 | Quantity: 94 | TotalSales: $2730.85
Date: 2025-02-05 | ProductID: P940 | Quantity: 16 | TotalSales: $480.13
Date: 2025-03-01 | ProductID: P944 | Quantity: 32 | TotalSales: $502.62
Date: 2025-02-26 | ProductID: P698 | Quantity: 82 | TotalSales: $3111.49
Date: 2025-01-19 | ProductID: P564 | Quantity: 25 | TotalSales: $592.92
Date: 2025-02-03 | ProductID: P749 | Quantity: 1 | TotalSales: $28.05
Date: 2025-03-15 | ProductID: P220 | Quantity: 13 | TotalSales: $191.36
Date: 2025-02-03 | ProductID: P399 | Quantity: 38 | TotalSales: $1457.71
Date: 2025-02-26 | ProductID: P178 | Quantity: 3 | TotalSales: $64.54
Date: 2025-01-29 | ProductID: P339 | Quantity: 14 | TotalSales: $628.86
Date: 2025-01-01 | ProductID: P760 | Quantity: 72 | TotalSales: $2612.58
Date: 2025-03-04 | ProductID: P646 | Quantity: 84 | TotalSales: $1415.59
Date: 2025-03-10 | ProductID: P676 | Quantity: 55 | TotalSales: $2448.35
Date: 2025-01-19 | ProductID: P325 | Quantity: 59 | TotalSales: $766.07
Date: 2025-03-19 | ProductID: P785 | Quantity: 88 | TotalSales: $1245.88
Date: 2025-03-11 | ProductID: P691 | Quantity: 42 | TotalSales: $1905.66
Date: 2025-01-14 | ProductID: P688 | Quantity: 20 | TotalSales: $997.22
Date: 2025-01-07 | ProductID: P210 | Quantity: 96 | TotalSales: $2164.77
Date: 2025-01-15 | ProductID: P292 | Quantity: 63 | TotalSales: $1841.72
Date: 2025-03-04 | ProductID: P959 | Quantity: 7 | TotalSales: $101.79
Date: 2025-01-08 | ProductID: P431 | Quantity: 90 | TotalSales: $2811.12
Date: 2025-01-22 | ProductID: P419 | Quantity: 93 | TotalSales: $2612.00
Date: 2025-03-28 | ProductID: P824 | Quantity: 43 | TotalSales: $1904.64
Date: 2025-01-20 | ProductID: P805 | Quantity: 35 | TotalSales: $1402.27
Date: 2025-03-19 | ProductID: P119 | Quantity: 6 | TotalSales: $96.46
Date: 2025-02-17 | ProductID: P587 | Quantity: 41 | TotalSales: $536.07
Date: 2025-03-19 | ProductID: P441 | Quantity: 25 | TotalSales: $440.16
Date: 2025-02-25 | ProductID: P232 | Quantity: 16 | TotalSales: $237.22
Date: 2025-01-30 | ProductID: P542 | Quantity: 33 | TotalSales: $542.19
Date: 2025-03-03 | ProductID: P945 | Quantity: 55 | TotalSales: $2490.21
Date: 2025-02-20 | ProductID: P859 | Quantity: 62 | TotalSales: $2098.11
Date: 2025-03-26 | ProductID: P357 | Quantity: 75 | TotalSales: $3283.18
Date: 2025-01-26 | ProductID: P808 | Quantity: 73 | TotalSales: $1126.42
Date: 2025-03-31 | ProductID: P846 | Quantity: 60 | TotalSales: $2849.84
Date: 2025-03-16 | ProductID: P417 | Quantity: 1 | TotalSales: $24.44
Date: 2025-03-26 | ProductID: P760 | Quantity: 78 | TotalSales: $2745.75
Date: 2025-03-07 | ProductID: P277 | Quantity: 25 | TotalSales: $607.51
Date: 2025-02-26 | ProductID: P767 | Quantity: 55 | TotalSales: $2049.52
Date: 2025-03-02 | ProductID: P665 | Quantity: 46 | TotalSales: $1505.96
Date: 2025-02-06 | ProductID: P472 | Quantity: 61 | TotalSales: $2898.69
Date: 2025-03-31 | ProductID: P382 | Quantity: 73 | TotalSales: $3277.00
Date: 2025-03-26 | ProductID: P714 | Quantity: 24 | TotalSales: $450.38
Date: 2025-03-02 | ProductID: P727 | Quantity: 93 | TotalSales: $2163.19
Date: 2025-01-21 | ProductID: P476 | Quantity: 97 | TotalSales: $1296.85
Date: 2025-03-11 | ProductID: P790 | Quantity: 71 | TotalSales: $3203.27
Date: 2025-02-15 | ProductID: P631 | Quantity: 16 | TotalSales: $449.03
Date: 2025-03-21 | ProductID: P700 | Quantity: 84 | TotalSales: $2054.99
Date: 2025-01-03 | ProductID: P550 | Quantity: 26 | TotalSales: $302.97
Date: 2025-02-07 | ProductID: P374 | Quantity: 2 | TotalSales: $61.60
Date: 2025-03-17 | ProductID: P231 | Quantity: 67 | TotalSales: $1549.95
Date: 2025-02-15 | ProductID: P873 | Quantity: 67 | TotalSales: $687.31
Date: 2025-01-04 | ProductID: P374 | Quantity: 85 | TotalSales: $2427.60
Date: 2025-03-04 | ProductID: P664 | Quantity: 13 | TotalSales: $579.54
Date: 2025-01-19 | ProductID: P245 | Quantity: 31 | TotalSales: $526.99
Date: 2025-02-26 | ProductID: P187 | Quantity: 21 | TotalSales: $822.89
Date: 2025-01-21 | ProductID: P643 | Quantity: 60 | TotalSales: $2864.20
Date: 2025-03-06 | ProductID: P908 | Quantity: 65 | TotalSales: $2316.12
Date: 2025-02-18 | ProductID: P551 | Quantity: 56 | TotalSales: $2524.24
Date: 2025-01-10 | ProductID: P177 | Quantity: 42 | TotalSales: $1651.75
Date: 2025-01-15 | ProductID: P764 | Quantity: 93 | TotalSales: $3344.47
Date: 2025-01-07 | ProductID: P815 | Quantity: 67 | TotalSales: $3158.59
Date: 2025-01-07 | ProductID: P275 | Quantity: 41 | TotalSales: $868.68
Date: 2025-01-25 | ProductID: P904 | Quantity: 29 | TotalSales: $657.77
Date: 2025-03-04 | ProductID: P264 | Quantity: 64 | TotalSales: $3129.12
Date: 2025-03-12 | ProductID: P904 | Quantity: 60 | TotalSales: $1009.64
Date: 2025-03-25 | ProductID: P469 | Quantity: 72 | TotalSales: $2678.67
Date: 2025-01-09 | ProductID: P414 | Quantity: 45 | TotalSales: $1851.28
Date: 2025-03-07 | ProductID: P825 | Quantity: 45 | TotalSales: $1808.75
Date: 2025-02-22 | ProductID: P338 | Quantity: 34 | TotalSales: $772.19
Date: 2025-02-09 | ProductID: P187 | Quantity: 95 | TotalSales: $1172.63
Date: 2025-01-22 | ProductID: P288 | Quantity: 59 | TotalSales: $1944.77
Date: 2025-01-19 | ProductID: P732 | Quantity: 77 | TotalSales: $834.24
Date: 2025-02-12 | ProductID: P351 | Quantity: 36 | TotalSales: $1712.23
Date: 2025-03-31 | ProductID: P196 | Quantity: 93 | TotalSales: $2427.33
Date: 2025-03-14 | ProductID: P861 | Quantity: 86 | TotalSales: $1616.48
Date: 2025-02-28 | ProductID: P623 | Quantity: 2 | TotalSales: $68.66
Date: 2025-02-12 | ProductID: P881 | Quantity: 86 | TotalSales: $1203.49
Date: 2025-03-14 | ProductID: P152 | Quantity: 53 | TotalSales: $1288.18
Date: 2025-02-27 | ProductID: P775 | Quantity: 60 | TotalSales: $2408.79
Date: 2025-03-21 | ProductID: P643 | Quantity: 13 | TotalSales: $621.78
Date: 2025-02-17 | ProductID: P290 | Quantity: 64 | TotalSales: $2654.28
Date: 2025-03-17 | ProductID: P107 | Quantity: 14 | TotalSales: $356.95
Date: 2025-01-03 | ProductID: P811 | Quantity: 74 | TotalSales: $1661.70
Date: 2025-03-17 | ProductID: P756 | Quantity: 2 | TotalSales: $54.03
Date: 2025-01-19 | ProductID: P347 | Quantity: 27 | TotalSales: $730.66
Date: 2025-03-05 | ProductID: P952 | Quantity: 82 | TotalSales: $4075.97
Date: 2025-02-06 | ProductID: P547 | Quantity: 83 | TotalSales: $1247.29
Date: 2025-01-12 | ProductID: P837 | Quantity: 72 | TotalSales: $3533.30
Date: 2025-02-20 | ProductID: P108 | Quantity: 47 | TotalSales: $1079.99
Date: 2025-03-18 | ProductID: P906 | Quantity: 47 | TotalSales: $617.84
Date: 2025-02-09 | ProductID: P736 | Quantity: 43 | TotalSales: $1261.52
Date: 2025-01-18 | ProductID: P441 | Quantity: 46 | TotalSales: $875.35
Date: 2025-01-13 | ProductID: P345 | Quantity: 43 | TotalSales: $1767.14
Date: 2025-02-17 | ProductID: P263 | Quantity: 18 | TotalSales: $462.82
Date: 2025-03-26 | ProductID: P612 | Quantity: 90 | TotalSales: $4353.61
Date: 2025-03-07 | ProductID: P299 | Quantity: 26 | TotalSales: $690.36
Date: 2025-03-23 | ProductID: P184 | Quantity: 86 | TotalSales: $2514.49
Date: 2025-01-24 | ProductID: P317 | Quantity: 37 | TotalSales: $1023.28
Date: 2025-01-04 | ProductID: P691 | Quantity: 12 | TotalSales: $201.58
Date: 2025-01-18 | ProductID: P560 | Quantity: 48 | TotalSales: $1521.27
Date: 2025-01-04 | ProductID: P267 | Quantity: 41 | TotalSales: $552.83
Date: 2025-01-19 | ProductID: P749 | Quantity: 14 | TotalSales: $528.70
Date: 2025-03-30 | ProductID: P927 | Quantity: 65 | TotalSales: $1629.83
Date: 2025-01-13 | ProductID: P503 | Quantity: 3 | TotalSales: $50.96
Date: 2025-02-14 | ProductID: P904 | Quantity: 35 | TotalSales: $1193.66
Date: 2025-02-16 | ProductID: P431 | Quantity: 75 | TotalSales: $2600.73
Date: 2025-02-16 | ProductID: P426 | Quantity: 12 | TotalSales: $560.99
Date: 2025-03-11 | ProductID: P195 | Quantity: 17 | TotalSales: $785.50
Date: 2025-03-09 | ProductID: P599 | Quantity: 67 | TotalSales: $3271.31
Date: 2025-01-07 | ProductID: P860 | Quantity: 19 | TotalSales: $324.55
Date: 2025-01-28 | ProductID: P662 | Quantity: 36 | TotalSales: $1102.14
Date: 2025-01-11 | ProductID: P348 | Quantity: 77 | TotalSales: $1102.20
Date: 2025-03-08 | ProductID: P512 | Quantity: 89 | TotalSales: $3802.20
Date: 2025-01-22 | ProductID: P642 | Quantity: 69 | TotalSales: $1779.82
Date: 2025-02-17 | ProductID: P899 | Quantity: 48 | TotalSales: $2018.84
Date: 2025-01-15 | ProductID: P808 | Quantity: 52 | TotalSales: $2238.64
Date: 2025-02-17 | ProductID: P438 | Quantity: 49 | TotalSales: $1494.44
Date: 2025-03-23 | ProductID: P309 | Quantity: 62 | TotalSales: $1024.71
Date: 2025-03-07 | ProductID: P790 | Quantity: 44 | TotalSales: $660.16
Date: 2025-02-08 | ProductID: P599 | Quantity: 33 | TotalSales: $1285.03
Date: 2025-02-03 | ProductID: P611 | Quantity: 61 | TotalSales: $1506.02
Date: 2025-01-01 | ProductID: P900 | Quantity: 53 | TotalSales: $2404.96
Date: 2025-01-12 | ProductID: P678 | Quantity: 41 | TotalSales: $1672.92
Date: 2025-01-03 | ProductID: P503 | Quantity: 40 | TotalSales: $1819.68
Date: 2025-01-14 | ProductID: P450 | Quantity: 16 | TotalSales: $508.67
Date: 2025-03-21 | ProductID: P845 | Quantity: 15 | TotalSales: $485.37
Date: 2025-01-21 | ProductID: P906 | Quantity: 25 | TotalSales: $831.17
Date: 2025-02-27 | ProductID: P170 | Quantity: 50 | TotalSales: $541.04
Date: 2025-03-15 | ProductID: P117 | Quantity: 59 | TotalSales: $1475.77
Date: 2025-01-08 | ProductID: P518 | Quantity: 77 | TotalSales: $3003.96
Date: 2025-01-19 | ProductID: P817 | Quantity: 73 | TotalSales: $2934.24
Date: 2025-03-09 | ProductID: P733 | Quantity: 84 | TotalSales: $1240.46
Date: 2025-02-18 | ProductID: P161 | Quantity: 36 | TotalSales: $914.59
Date: 2025-03-26 | ProductID: P441 | Quantity: 100 | TotalSales: $4630.67
Date: 2025-02-12 | ProductID: P694 | Quantity: 59 | TotalSales: $1807.12
Date: 2025-02-16 | ProductID: P774 | Quantity: 93 | TotalSales: $4117.68
Date: 2025-01-22 | ProductID: P547 | Quantity: 15 | TotalSales: $299.91
Date: 2025-01-21 | ProductID: P161 | Quantity: 8 | TotalSales: $251.48
Date: 2025-02-17 | ProductID: P663 | Quantity: 91 | TotalSales: $3444.19
Date: 2025-03-05 | ProductID: P201 | Quantity: 14 | TotalSales: $426.41
Date: 2025-03-13 | ProductID: P291 | Quantity: 24 | TotalSales: $750.91
Date: 2025-01-01 | ProductID: P934 | Quantity: 92 | TotalSales: $3646.59
Date: 2025-03-28 | ProductID: P877 | Quantity: 17 | TotalSales: $552.81
Date: 2025-03-27 | ProductID: P930 | Quantity: 44 | TotalSales: $2136.50
Date: 2025-01-22 | ProductID: P943 | Quantity: 79 | TotalSales: $2059.96
Date: 2025-02-08 | ProductID: P953 | Quantity: 62 | TotalSales: $2452.96
Date: 2025-03-08 | ProductID: P649 | Quantity: 68 | TotalSales: $1961.08
Date: 2025-01-16 | ProductID: P939 | Quantity: 6 | TotalSales: $129.08
Date: 2025-02-06 | ProductID: P101 | Quantity: 56 | TotalSales: $1508.76
Date: 2025-03-16 | ProductID: P276 | Quantity: 8 | TotalSales: $367.53
Date: 2025-03-12 | ProductID: P553 | Quantity: 38 | TotalSales: $940.13
Date: 2025-03-19 | ProductID: P822 | Quantity: 48 | TotalSales: $1626.82
Date: 2025-03-26 | ProductID: P350 | Quantity: 86 | TotalSales: $3332.70
Date: 2025-03-11 | ProductID: P207 | Quantity: 74 | TotalSales: $3558.12
Date: 2025-03-21 | ProductID: P396 | Quantity: 70 | TotalSales: $752.88
Date: 2025-02-23 | ProductID: P243 | Quantity: 94 | TotalSales: $3624.59
Date: 2025-03-07 | ProductID: P980 | Quantity: 11 | TotalSales: $126.20
Date: 2025-01-26 | ProductID: P318 | Quantity: 90 | TotalSales: $2991.32
Date: 2025-03-15 | ProductID: P460 | Quantity: 72 | TotalSales: $3363.44
Date: 2025-02-04 | ProductID: P507 | Quantity: 37 | TotalSales: $1437.23
Date: 2025-03-05 | ProductID: P566 | Quantity: 71 | TotalSales: $2066.67
Date: 2025-01-13 | ProductID: P998 | Quantity: 83 | TotalSales: $3095.45
Date: 2025-02-24 | ProductID: P168 | Quantity: 75 | TotalSales: $2486.02
Date: 2025-01-11 | ProductID: P626 | Quantity: 57 | TotalSales: $1718.27
Date: 2025-01-02 | ProductID: P529 | Quantity: 22 | TotalSales: $859.93
Date: 2025-03-28 | ProductID: P651 | Quantity: 11 | TotalSales: $410.16
Date: 2025-01-05 | ProductID: P597 | Quantity: 27 | TotalSales: $388.60
Date: 2025-02-04 | ProductID: P910 | Quantity: 50 | TotalSales: $1139.29
Date: 2025-02-24 | ProductID: P551 | Quantity: 74 | TotalSales: $1485.76
Date: 2025-02-22 | ProductID: P302 | Quantity: 55 | TotalSales: $868.61
Date: 2025-03-14 | ProductID: P712 | Quantity: 9 | TotalSales: $408.91
Date: 2025-03-30 | ProductID: P314 | Quantity: 86 | TotalSales: $1574.22
Date: 2025-03-05 | ProductID: P643 | Quantity: 72 | TotalSales: $2125.36
Date: 2025-02-04 | ProductID: P282 | Quantity: 17 | TotalSales: $194.49
Date: 2025-01-06 | ProductID: P960 | Quantity: 57 | TotalSales: $745.35
Date: 2025-03-02 | ProductID: P451 | Quantity: 4 | TotalSales: $128.33
Date: 2025-02-23 | ProductID: P343 | Quantity: 98 | TotalSales: $4269.09
Date: 2025-02-06 | ProductID: P548 | Quantity: 79 | TotalSales: $3413.42
Date: 2025-02-07 | ProductID: P164 | Quantity: 48 | TotalSales: $729.68
Date: 2025-02-02 | ProductID: P500 | Quantity: 66 | TotalSales: $3134.03
Date: 2025-02-17 | ProductID: P312 | Quantity: 75 | TotalSales: $1302.43
Date: 2025-02-01 | ProductID: P161 | Quantity: 75 | TotalSales: $1790.35
Date: 2025-01-22 | ProductID: P639 | Quantity: 28 | TotalSales: $1376.10
Date: 2025-02-20 | ProductID: P292 | Quantity: 91 | TotalSales: $3164.25
Date: 2025-03-01 | ProductID: P787 | Quantity: 36 | TotalSales: $730.71
Date: 2025-02-18 | ProductID: P198 | Quantity: 21 | TotalSales: $953.93
Date: 2025-01-17 | ProductID: P272 | Quantity: 34 | TotalSales: $1450.36
Date: 2025-03-13 | ProductID: P243 | Quantity: 19 | TotalSales: $556.48
Date: 2025-01-14 | ProductID: P566 | Quantity: 21 | TotalSales: $715.35
Date: 2025-02-09 | ProductID: P393 | Quantity: 97 | TotalSales: $2328.02
Date: 2025-03-02 | ProductID: P924 | Quantity: 16 | TotalSales: $182.23
Date: 2025-03-28 | ProductID: P880 | Quantity: 40 | TotalSales: $1192.65
Date: 2025-03-24 | ProductID: P500 | Quantity: 66 | TotalSales: $2893.03
Date: 2025-03-07 | ProductID: P750 | Quantity: 84 | TotalSales: $1439.89
Date: 2025-01-11 | ProductID: P976 | Quantity: 96 | TotalSales: $1655.64
Date: 2025-03-21 | ProductID: P812 | Quantity: 30 | TotalSales: $1382.34
Date: 2025-03-28 | ProductID: P599 | Quantity: 44 | TotalSales: $1535.64
Date: 2025-02-27 | ProductID: P645 | Quantity: 29 | TotalSales: $395.77
